borrower_id,month,income,emi,paid,delay_days
84,4,48489,12670,1,24
84,5,48489,12670,1,0
84,6,48489,12670,0,67
84,7,48489,12670,0,86
84,8,48489,12670,0,75
84,9,48489,12670,1,0
84,10,48489,12670,1,0
84,11,48489,12670,1,0
84,12,48489,12670,1,0
84,13,48489,12670,1,0
84,14,48489,12670,1,0
84,15,48489,12670,1,0
84,16,48489,12670,1,0
84,17,48489,12670,1,0
84,18,48489,12670,1,0
84,19,48489,12670,1,0
84,20,33942,12670,1,0
84,21,23759,12670,1,0
84,22,23759,12670,1,0
84,23,23759,12670,1,0
84,24,23759,12670,1,0
85,1,33319,11659,1,20
85,2,33319,11659,1,0
85,3,33319,11659,1,0
85,4,33319,11659,1,0
85,5,33319,11659,1,29
85,6,33319,11659,1,0
85,7,33319,11659,0,79
85,8,33319,11659,1,0
85,9,33319,11659,1,0
85,10,33319,11659,1,0
85,11,23323,11659,1,0
85,12,23323,11659,1,0
85,13,23323,11659,1,18
85,14,23323,11659,1,0
85,15,23323,11659,1,10
85,16,23323,11659,1,0
85,17,23323,11659,1,0
85,18,23323,11659,1,14
85,19,23323,11659,1,0
85,20,23323,11659,1,0
85,21,23323,11659,1,30
85,22,23323,11659,1,0
85,23,23323,11659,1,21
85,24,23323,11659,1,0
86,1,35309,13818,1,0
86,2,35309,13818,1,23
86,3,35309,13818,1,0
86,4,35309,13818,1,0
86,5,24716,13818,1,0
86,6,24716,13818,1,30
86,7,24716,13818,1,0
86,8,24716,13818,1,0
86,9,24716,13818,1,0
86,10,24716,13818,1,0
86,11,24716,13818,1,0
86,12,24716,13818,0,75
86,13,24716,13818,1,0
86,14,24716,13818,1,0
86,15,24716,13818,1,12
86,16,24716,13818,1,0
86,17,24716,13818,1,0
86,18,24716,13818,1,15
86,19,24716,13818,1,0
86,20,24716,13818,1,0
86,21,24716,13818,0,60
86,22,24716,13818,1,21
86,23,24716,13818,1,0
86,24,24716,13818,1,0
87,1,27178,9230,1,0
87,2,27178,9230,1,0
87,3,27178,9230,1,11
87,4,27178,9230,1,12
87,5,27178,9230,1,15
87,6,27178,9230,0,83
87,7,27178,9230,0,80
87,8,27178,9230,0,76
87,9,27178,9230,1,0
87,10,27178,9230,1,0
87,11,27178,9230,1,0
87,12,27178,9230,1,0
87,13,27178,9230,1,0
87,14,27178,9230,1,0
87,15,27178,9230,1,0
87,16,27178,9230,1,0
87,17,27178,9230,1,0
87,18,27178,9230,1,0
87,19,19024,9230,1,0
87,20,19024,9230,1,0
87,21,19024,9230,1,0
87,22,19024,9230,1,0
87,23,19024,9230,1,0
87,24,19024,9230,1,0
88,1,21667,8625,1,0
88,2,15166,8625,1,0
88,3,15166,8625,1,17
88,4,15166,8625,1,0
88,5,15166,8625,1,0
88,6,15166,8625,1,0
88,7,15166,8625,1,0
88,8,15166,8625,1,0
88,9,15166,8625,0,86
88,10,15166,8625,0,64
88,11,15166,8625,1,0
88,12,15166,8625,1,0
88,13,15166,8625,1,0
88,14,15166,8625,1,0
88,15,15166,8625,1,14
88,16,15166,8625,1,0
88,17,15166,8625,1,0
88,18,15166,8625,0,89
88,19,15166,8625,1,0
88,20,15166,8625,1,22
88,21,15166,8625,1,0
88,22,15166,8625,1,0
88,23,15166,8625,1,0
88,24,15166,8625,1,0
89,1,39350,21077,1,11
89,2,39350,21077,1,0
89,3,27545,21077,1,0
89,4,27545,21077,1,0
89,5,27545,21077,1,0
89,6,19281,21077,0,61
89,7,19281,21077,0,86
89,8,19281,21077,0,67
89,9,19281,21077,1,0
89,10,19281,21077,1,0
89,11,19281,21077,1,0
89,12,13497,21077,1,0
89,13,13497,21077,1,0
89,14,13497,21077,1,0
89,15,13497,21077,1,0
89,16,13497,21077,1,0
89,17,13497,21077,1,0
89,18,13497,21077,1,0
89,19,13497,21077,1,0
89,20,13497,21077,1,0
89,21,13497,21077,1,0
89,22,13497,21077,1,0
89,23,13497,21077,1,0
89,24,13497,21077,1,0
90,1,30666,8591,1,17
90,2,30666,8591,1,24
90,3,30666,8591,1,26
90,4,21466,8591,1,0
90,5,21466,8591,1,0
90,6,15026,8591,1,0
90,7,10518,8591,1,0
90,8,10518,8591,1,0
90,9,10518,8591,0,61
90,10,10518,8591,1,23
90,11,10518,8591,1,0
90,12,10518,8591,1,0
90,13,10518,8591,1,0
90,14,10518,8591,1,0
90,15,10518,8591,1,0
90,16,7362,8591,1,0
90,17,7362,8591,1,0
90,18,7362,8591,1,0
90,19,7362,8591,1,0
90,20,7362,8591,1,0
90,21,5154,8591,1,0
90,22,5154,8591,1,19
90,23,5154,8591,1,0
90,24,5154,8591,1,0
91,1,43705,12634,1,11
91,2,43705,12634,1,0
91,3,43705,12634,1,0
91,4,43705,12634,1,0
91,5,43705,12634,0,76
91,6,43705,12634,1,0
91,7,43705,12634,1,0
91,8,43705,12634,1,0
91,9,30593,12634,1,0
91,10,30593,12634,1,0
91,11,21415,12634,1,0
91,12,21415,12634,0,63
91,13,21415,12634,1,0
91,14,21415,12634,0,82
91,15,21415,12634,1,0
91,16,21415,12634,0,67
91,17,21415,12634,1,0
91,18,21415,12634,1,0
91,19,21415,12634,1,0
91,20,21415,12634,1,0
91,21,14990,12634,1,0
91,22,14990,12634,1,0
91,23,14990,12634,1,0
91,24,14990,12634,1,0
92,1,25673,6123,1,0
92,2,17971,6123,0,64
92,3,12579,6123,1,0
92,4,12579,6123,1,13
92,5,12579,6123,1,0
92,6,12579,6123,1,0
92,7,12579,6123,1,0
92,8,12579,6123,0,82
92,9,12579,6123,1,0
92,10,12579,6123,1,0
92,11,12579,6123,1,0
92,12,12579,6123,1,0
92,13,12579,6123,1,0
92,14,8805,6123,1,0
92,15,8805,6123,1,0
92,16,8805,6123,1,0
92,17,8805,6123,1,0
92,18,8805,6123,1,0
92,19,8805,6123,1,0
92,20,6164,6123,1,10
92,21,6164,6123,1,0
92,22,6164,6123,1,13
92,23,6164,6123,1,0
92,24,6164,6123,1,0
93,1,37749,15044,0,60
93,2,37749,15044,1,0
93,3,37749,15044,0,81
93,4,37749,15044,0,74
93,5,26424,15044,1,0
93,6,26424,15044,1,0
93,7,26424,15044,1,0
93,8,26424,15044,1,0
93,9,26424,15044,1,12
93,10,26424,15044,1,0
93,11,26424,15044,1,0
93,12,26424,15044,1,0
93,13,26424,15044,1,0
93,14,26424,15044,1,0
93,15,26424,15044,1,0
93,16,26424,15044,1,16
93,17,18497,15044,1,0
93,18,18497,15044,1,0
93,19,18497,15044,1,0
93,20,18497,15044,1,0
93,21,18497,15044,1,23
93,22,18497,15044,0,74
93,23,18497,15044,1,0
93,24,18497,15044,1,0
94,1,52742,12800,1,24
94,2,52742,12800,1,0
94,3,36919,12800,1,28
94,4,36919,12800,1,0
94,5,25843,12800,1,0
94,6,25843,12800,0,70
94,7,25843,12800,1,0
94,8,25843,12800,1,0
94,9,25843,12800,1,0
94,10,25843,12800,1,0
94,11,25843,12800,1,0
94,12,25843,12800,1,0
94,13,25843,12800,1,0
94,14,25843,12800,1,13
94,15,25843,12800,1,0
94,16,25843,12800,1,0
94,17,25843,12800,1,0
94,18,25843,12800,1,0
94,19,25843,12800,1,0
94,20,25843,12800,1,0
94,21,25843,12800,0,82
94,22,25843,12800,1,0
94,23,25843,12800,1,0
94,24,25843,12800,1,0
95,1,23426,7688,1,0
95,2,23426,7688,1,0
95,3,23426,7688,1,0
95,4,23426,7688,1,0
95,5,23426,7688,0,65
95,6,23426,7688,0,67
95,7,23426,7688,0,84
95,8,23426,7688,0,76
95,9,23426,7688,1,0
95,10,23426,7688,1,0
95,11,23426,7688,1,0
95,12,23426,7688,1,0
95,13,23426,7688,1,0
95,14,16398,7688,1,0
95,15,16398,7688,1,0
95,16,16398,7688,1,0
95,17,16398,7688,1,0
95,18,16398,7688,1,0
95,19,16398,7688,1,0
95,20,16398,7688,1,0
95,21,11478,7688,1,0
95,22,8035,7688,1,0
95,23,8035,7688,1,0
95,24,8035,7688,1,0
96,1,56231,19036,0,63
96,2,56231,19036,1,0
96,3,56231,19036,1,0
96,4,56231,19036,1,0
96,5,56231,19036,1,0
96,6,56231,19036,1,0
96,7,56231,19036,1,0
96,8,56231,19036,1,0
96,9,56231,19036,1,0
96,10,39361,19036,1,19
96,11,39361,19036,1,17
96,12,39361,19036,1,0
96,13,27553,19036,0,68
96,14,27553,19036,1,0
96,15,27553,19036,0,87
96,16,27553,19036,1,0
96,17,27553,19036,1,0
96,18,27553,19036,1,0
96,19,27553,19036,1,0
96,20,27553,19036,1,0
96,21,27553,19036,1,0
96,22,19287,19036,1,0
96,23,13501,19036,1,0
96,24,13501,19036,1,20
97,1,41611,10196,1,0
97,2,41611,10196,1,0
97,3,41611,10196,1,0
97,4,41611,10196,1,0
97,5,41611,10196,1,0
97,6,41611,10196,0,66
97,7,41611,10196,0,86
97,8,41611,10196,0,62
97,9,41611,10196,1,0
97,10,41611,10196,1,0
97,11,41611,10196,1,0
97,12,29127,10196,1,0
97,13,29127,10196,1,0
97,14,29127,10196,1,0
97,15,29127,10196,1,0
97,16,29127,10196,1,0
97,17,29127,10196,1,0
97,18,29127,10196,1,0
97,19,29127,10196,1,0
97,20,29127,10196,1,0
97,21,20389,10196,1,0
97,22,20389,10196,1,0
97,23,20389,10196,1,0
97,24,20389,10196,1,0
98,1,35321,13354,1,25
98,2,35321,13354,1,0
98,3,35321,13354,1,15
98,4,35321,13354,1,17
98,5,35321,13354,1,0
98,6,35321,13354,0,90
98,7,35321,13354,0,71
98,8,35321,13354,0,64
98,9,35321,13354,1,0
98,10,35321,13354,1,0
98,11,35321,13354,1,0
98,12,35321,13354,1,0
98,13,35321,13354,1,0
98,14,35321,13354,1,0
98,15,24724,13354,1,0
98,16,24724,13354,1,0
98,17,24724,13354,1,0
98,18,24724,13354,1,0
98,19,24724,13354,1,0
98,20,24724,13354,1,0
98,21,24724,13354,1,0
98,22,24724,13354,1,0
98,23,24724,13354,1,0
98,24,24724,13354,1,0
99,1,44070,12756,1,0
99,2,44070,12756,1,0
99,3,44070,12756,1,0
99,4,44070,12756,1,0
99,5,30848,12756,1,0
99,6,21594,12756,1,0
99,7,21594,12756,1,0
99,8,21594,12756,1,0
99,9,21594,12756,1,0
99,10,21594,12756,1,24
99,11,21594,12756,1,27
99,12,21594,12756,0,74
99,13,15116,12756,1,0
99,14,15116,12756,1,13
99,15,15116,12756,1,23
99,16,15116,12756,1,0
99,17,15116,12756,1,0
99,18,15116,12756,1,0
99,19,15116,12756,1,0
99,20,15116,12756,1,0
99,21,15116,12756,1,0
99,22,15116,12756,1,0
99,23,15116,12756,1,0
99,24,15116,12756,1,0
100,1,24059,4991,0,77
100,2,24059,4991,1,0
100,3,24059,4991,1,0
100,4,24059,4991,1,0
100,5,24059,4991,1,0
100,6,16841,4991,0,62
100,7,16841,4991,0,61
100,8,16841,4991,0,71
100,9,11788,4991,1,0
100,10,11788,4991,1,0
100,11,11788,4991,1,0
100,12,11788,4991,1,0
100,13,11788,4991,1,0
100,14,11788,4991,1,0
100,15,11788,4991,1,0
100,16,11788,4991,1,0
100,17,11788,4991,1,0
100,18,11788,4991,1,0
100,19,11788,4991,1,0
100,20,11788,4991,1,0
100,21,11788,4991,1,0
100,22,11788,4991,1,0
100,23,8252,4991,1,0
100,24,8252,4991,1,0
101,1,31496,8195,1,0
101,2,31496,8195,0,68
101,3,31496,8195,1,22
101,4,31496,8195,1,20
101,5,31496,8195,1,0
101,6,31496,8195,0,68
101,7,31496,8195,0,88
101,8,31496,8195,0,64
101,9,31496,8195,1,0
101,10,31496,8195,1,0
101,11,22047,8195,1,0
101,12,22047,8195,1,0
101,13,15433,8195,1,0
101,14,15433,8195,1,0
101,15,15433,8195,1,0
101,16,15433,8195,1,0
101,17,15433,8195,1,0
101,18,15433,8195,1,0
101,19,15433,8195,1,0
101,20,10803,8195,1,0
101,21,10803,8195,1,0
101,22,10803,8195,1,0
101,23,10803,8195,1,0
101,24,10803,8195,1,0
102,1,47363,13767,1,0
102,2,47363,13767,1,0
102,3,47363,13767,1,0
102,4,47363,13767,0,88
102,5,47363,13767,0,76
102,6,47363,13767,0,66
102,7,47363,13767,0,83
102,8,47363,13767,0,90
102,9,47363,13767,1,0
102,10,47363,13767,1,0
102,11,47363,13767,1,0
102,12,47363,13767,1,0
102,13,47363,13767,1,0
102,14,47363,13767,1,0
102,15,47363,13767,1,0
102,16,47363,13767,1,0
102,17,47363,13767,1,0
102,18,47363,13767,1,0
102,19,47363,13767,1,0
102,20,47363,13767,1,0
102,21,47363,13767,1,0
102,22,47363,13767,1,0
102,23,47363,13767,1,0
102,24,47363,13767,1,0
103,1,46908,10892,1,0
103,2,46908,10892,1,0
103,3,46908,10892,1,0
103,4,46908,10892,1,0
103,5,46908,10892,1,0
103,6,46908,10892,0,61
103,7,46908,10892,1,0
103,8,46908,10892,1,0
103,9,46908,10892,1,0
103,10,46908,10892,1,0
103,11,46908,10892,1,15
103,12,46908,10892,1,0
103,13,46908,10892,1,0
103,14,46908,10892,1,0
103,15,46908,10892,1,0
103,16,46908,10892,1,0
103,17,46908,10892,1,29
103,18,46908,10892,1,0
103,19,46908,10892,1,0
103,20,46908,10892,1,0
103,21,32835,10892,1,0
103,22,22984,10892,0,60
103,23,22984,10892,1,0
103,24,22984,10892,1,0
104,1,32518,15655,1,0
104,2,32518,15655,1,0
104,3,32518,15655,1,16
104,4,32518,15655,0,83
104,5,32518,15655,1,0
104,6,32518,15655,0,84
104,7,32518,15655,0,80
104,8,22762,15655,0,84
104,9,15934,15655,1,0
104,10,15934,15655,1,0
104,11,15934,15655,1,0
104,12,15934,15655,1,0
104,13,11153,15655,1,0
104,14,11153,15655,1,0
104,15,11153,15655,1,0
104,16,11153,15655,1,0
104,17,11153,15655,1,0
104,18,11153,15655,1,0
104,19,11153,15655,1,0
104,20,11153,15655,1,0
104,21,11153,15655,1,0
104,22,11153,15655,1,0
104,23,11153,15655,1,0
104,24,11153,15655,1,0
105,1,38714,8031,1,0
105,2,38714,8031,1,0
105,3,38714,8031,1,0
105,4,38714,8031,1,0
105,5,38714,8031,1,0
105,6,38714,8031,0,69
105,7,38714,8031,0,89
105,8,38714,8031,0,85
105,9,38714,8031,1,0
105,10,38714,8031,1,0
105,11,38714,8031,1,0
105,12,38714,8031,1,0
105,13,27099,8031,1,0
105,14,27099,8031,1,0
105,15,27099,8031,1,0
105,16,27099,8031,1,0
105,17,27099,8031,1,0
105,18,18969,8031,1,0
105,19,18969,8031,1,0
105,20,18969,8031,1,0
105,21,18969,8031,1,0
105,22,18969,8031,1,0
105,23,13278,8031,1,0
105,24,13278,8031,1,0
106,1,31633,6803,1,0
106,2,31633,6803,1,0
106,3,31633,6803,1,0
106,4,31633,6803,1,0
106,5,31633,6803,1,0
106,6,31633,6803,0,63
106,7,31633,6803,1,0
106,8,31633,6803,1,0
106,9,31633,6803,1,0
106,10,31633,6803,1,0
106,11,31633,6803,1,0
106,12,31633,6803,1,0
106,13,31633,6803,1,0
106,14,22143,6803,1,0
106,15,22143,6803,0,77
106,16,22143,6803,1,0
106,17,15500,6803,1,0
106,18,15500,6803,1,0
106,19,15500,6803,1,0
106,20,15500,6803,1,22
106,21,10850,6803,0,77
106,22,10850,6803,1,0
106,23,10850,6803,1,14
106,24,10850,6803,1,24
107,1,44141,8834,1,0
107,2,44141,8834,1,0
107,3,44141,8834,1,0
107,4,44141,8834,1,0
107,5,30898,8834,1,19
107,6,30898,8834,0,61
107,7,21629,8834,0,75
107,8,21629,8834,0,69
107,9,21629,8834,1,0
107,10,21629,8834,1,0
107,11,21629,8834,1,0
107,12,21629,8834,1,0
107,13,21629,8834,1,0
107,14,21629,8834,1,0
107,15,15140,8834,1,0
107,16,15140,8834,1,0
107,17,15140,8834,1,0
107,18,15140,8834,1,0
107,19,15140,8834,1,0
107,20,15140,8834,1,0
107,21,15140,8834,1,0
107,22,15140,8834,1,0
107,23,15140,8834,1,0
107,24,15140,8834,1,0
108,1,53554,15745,1,0
108,2,53554,15745,1,0
108,3,53554,15745,1,0
108,4,53554,15745,1,0
108,5,53554,15745,1,26
108,6,53554,15745,0,80
108,7,37487,15745,0,73
108,8,37487,15745,0,78
108,9,37487,15745,1,0
108,10,37487,15745,1,0
108,11,37487,15745,1,0
108,12,37487,15745,1,0
108,13,37487,15745,1,0
108,14,37487,15745,1,0
108,15,37487,15745,1,0
108,16,37487,15745,1,0
108,17,37487,15745,1,0
108,18,37487,15745,1,0
108,19,37487,15745,1,0
108,20,37487,15745,1,0
108,21,37487,15745,1,0
108,22,37487,15745,1,0
108,23,37487,15745,1,0
108,24,37487,15745,1,0
109,1,37411,14111,1,0
109,2,37411,14111,0,75
109,3,37411,14111,1,0
109,4,37411,14111,1,0
109,5,37411,14111,1,0
109,6,26187,14111,1,0
109,7,26187,14111,1,0
109,8,26187,14111,1,0
109,9,26187,14111,0,72
109,10,26187,14111,1,0
109,11,26187,14111,1,0
109,12,26187,14111,1,0
109,13,18331,14111,1,0
109,14,18331,14111,1,0
109,15,18331,14111,1,0
109,16,18331,14111,1,0
109,17,18331,14111,1,0
109,18,18331,14111,1,0
109,19,18331,14111,1,0
109,20,18331,14111,1,0
109,21,18331,14111,1,0
109,22,18331,14111,1,0
109,23,18331,14111,1,0
109,24,18331,14111,1,19
110,1,49539,16478,1,0
110,2,49539,16478,0,63
110,3,49539,16478,0,85
110,4,49539,16478,1,0
110,5,49539,16478,1,0
110,6,49539,16478,1,0
110,7,49539,16478,1,0
110,8,49539,16478,1,28
110,9,49539,16478,1,0
110,10,34677,16478,0,79
110,11,34677,16478,1,0
110,12,34677,16478,1,0
110,13,24274,16478,0,88
110,14,24274,16478,1,0
110,15,24274,16478,1,0
110,16,24274,16478,1,0
110,17,24274,16478,1,0
110,18,24274,16478,1,0
110,19,16991,16478,0,71
110,20,16991,16478,1,0
110,21,16991,16478,0,88
110,22,16991,16478,1,0
110,23,16991,16478,1,18
110,24,16991,16478,1,0
111,1,48254,17904,0,62
111,2,48254,17904,1,0
111,3,48254,17904,1,24
111,4,48254,17904,1,0
111,5,48254,17904,1,0
111,6,48254,17904,0,90
111,7,48254,17904,0,79
111,8,48254,17904,0,83
111,9,48254,17904,1,0
111,10,48254,17904,1,0
111,11,48254,17904,1,0
111,12,48254,17904,1,0
111,13,48254,17904,1,0
111,14,48254,17904,1,0
111,15,48254,17904,1,0
111,16,48254,17904,1,0
111,17,48254,17904,1,0
111,18,48254,17904,1,0
111,19,48254,17904,1,0
111,20,48254,17904,1,0
111,21,48254,17904,1,0
111,22,48254,17904,1,0
111,23,48254,17904,1,0
111,24,48254,17904,1,0
112,1,47852,12789,0,70
112,2,47852,12789,1,0
112,3,47852,12789,1,0
112,4,47852,12789,1,0
112,5,47852,12789,1,0
112,6,47852,12789,1,0
112,7,47852,12789,1,0
112,8,47852,12789,1,0
112,9,47852,12789,1,13
112,10,47852,12789,1,0
112,11,47852,12789,1,0
112,12,47852,12789,1,0
112,13,47852,12789,0,87
112,14,47852,12789,1,0
112,15,47852,12789,1,0
112,16,47852,12789,1,0
112,17,47852,12789,1,10
112,18,47852,12789,1,0
112,19,47852,12789,1,0
112,20,47852,12789,1,0
112,21,33496,12789,1,0
112,22,33496,12789,1,0
112,23,33496,12789,0,67
112,24,23447,12789,1,0
113,1,55464,15386,1,0
113,2,55464,15386,1,0
113,3,38824,15386,0,72
113,4,38824,15386,0,78
113,5,38824,15386,1,0
113,6,38824,15386,0,64
113,7,38824,15386,0,62
113,8,38824,15386,0,88
113,9,38824,15386,1,0
113,10,38824,15386,1,0
113,11,38824,15386,1,0
113,12,38824,15386,1,0
113,13,38824,15386,1,0
113,14,38824,15386,1,0
113,15,38824,15386,1,0
113,16,38824,15386,1,0
113,17,38824,15386,1,0
113,18,38824,15386,1,0
113,19,38824,15386,1,0
113,20,27177,15386,1,0
113,21,27177,15386,1,0
113,22,27177,15386,1,0
113,23,27177,15386,1,0
113,24,19024,15386,1,0
114,1,21129,4717,1,0
114,2,14790,4717,1,13
114,3,14790,4717,1,0
114,4,14790,4717,1,0
114,5,14790,4717,1,0
114,6,14790,4717,0,86
114,7,14790,4717,0,60
114,8,14790,4717,0,87
114,9,14790,4717,1,0
114,10,10353,4717,1,0
114,11,10353,4717,1,0
114,12,10353,4717,1,0
114,13,10353,4717,1,0
114,14,10353,4717,1,0
114,15,10353,4717,1,0
114,16,10353,4717,1,0
114,17,10353,4717,1,0
114,18,10353,4717,1,0
114,19,10353,4717,1,0
114,20,10353,4717,1,0
114,21,10353,4717,1,0
114,22,10353,4717,1,0
114,23,10353,4717,1,0
114,24,10353,4717,1,0
115,1,30443,6963,1,0
115,2,30443,6963,1,0
115,3,30443,6963,1,0
115,4,30443,6963,1,0
115,5,30443,6963,1,25
115,6,30443,6963,1,22
115,7,30443,6963,1,15
115,8,21310,6963,1,0
115,9,21310,6963,1,0
115,10,21310,6963,0,69
115,11,21310,6963,1,17
115,12,21310,6963,1,0
115,13,21310,6963,0,70
115,14,21310,6963,1,0
115,15,21310,6963,1,0
115,16,21310,6963,1,0
115,17,21310,6963,1,0
115,18,21310,6963,1,26
115,19,21310,6963,1,19
115,20,14917,6963,1,0
115,21,14917,6963,0,76
115,22,14917,6963,1,0
115,23,10441,6963,1,0
115,24,10441,6963,1,12
116,1,31649,8010,1,0
116,2,31649,8010,1,0
116,3,31649,8010,0,72
116,4,31649,8010,1,0
116,5,31649,8010,1,0
116,6,31649,8010,1,29
116,7,31649,8010,1,0
116,8,31649,8010,1,0
116,9,31649,8010,1,0
116,10,31649,8010,0,72
116,11,31649,8010,1,0
116,12,31649,8010,1,0
116,13,31649,8010,0,68
116,14,31649,8010,1,0
116,15,31649,8010,0,64
116,16,31649,8010,1,0
116,17,31649,8010,1,0
116,18,31649,8010,1,0
116,19,31649,8010,1,15
116,20,31649,8010,1,0
116,21,31649,8010,1,0
116,22,31649,8010,1,0
116,23,31649,8010,1,0
116,24,31649,8010,1,0
117,1,44916,15477,1,0
117,2,44916,15477,1,0
117,3,44916,15477,1,0
117,4,44916,15477,1,0
117,5,31441,15477,1,0
117,6,31441,15477,0,84
117,7,31441,15477,0,82
117,8,31441,15477,0,88
117,9,22008,15477,1,0
117,10,15406,15477,1,0
117,11,15406,15477,1,0
117,12,15406,15477,1,0
117,13,15406,15477,1,0
117,14,15406,15477,1,0
117,15,15406,15477,1,0
117,16,10784,15477,1,0
117,17,10784,15477,1,0
117,18,10784,15477,1,0
117,19,10784,15477,1,0
117,20,10784,15477,1,0
117,21,10784,15477,1,0
117,22,10784,15477,1,0
117,23,10784,15477,1,0
117,24,10784,15477,1,0
118,1,41158,16273,1,0
118,2,41158,16273,1,0
118,3,41158,16273,1,0
118,4,41158,16273,1,0
118,5,41158,16273,1,0
118,6,41158,16273,0,66
118,7,41158,16273,0,79
118,8,41158,16273,0,63
118,9,41158,16273,1,0
118,10,41158,16273,1,0
118,11,41158,16273,1,0
118,12,41158,16273,1,0
118,13,41158,16273,1,0
118,14,41158,16273,1,0
118,15,41158,16273,1,0
118,16,41158,16273,1,0
118,17,41158,16273,1,0
118,18,41158,16273,1,0
118,19,41158,16273,1,0
118,20,41158,16273,1,0
118,21,41158,16273,1,0
118,22,41158,16273,1,0
118,23,41158,16273,1,0
118,24,41158,16273,1,0
119,1,40734,13999,0,80
119,2,40734,13999,0,83
119,3,40734,13999,1,0
119,4,40734,13999,1,22
119,5,40734,13999,1,0
119,6,40734,13999,0,84
119,7,40734,13999,0,87
119,8,40734,13999,0,74
119,9,40734,13999,1,0
119,10,40734,13999,1,0
119,11,40734,13999,1,0
119,12,40734,13999,1,0
119,13,40734,13999,1,0
119,14,40734,13999,1,0
119,15,40734,13999,1,0
119,16,40734,13999,1,0
119,17,28513,13999,1,0
119,18,28513,13999,1,0
119,19,28513,13999,1,0
119,20,19959,13999,1,0
119,21,19959,13999,1,0
119,22,19959,13999,1,0
119,23,19959,13999,1,0
119,24,19959,13999,1,0
120,1,42814,14200,0,74
120,2,42814,14200,1,0
120,3,42814,14200,1,0
120,4,42814,14200,1,0
120,5,42814,14200,1,0
120,6,42814,14200,1,0
120,7,42814,14200,1,29
120,8,42814,14200,1,0
120,9,42814,14200,1,0
120,10,42814,14200,1,0
120,11,42814,14200,1,0
120,12,42814,14200,1,0
120,13,29969,14200,1,28
120,14,29969,14200,1,0
120,15,29969,14200,1,0
120,16,29969,14200,1,0
120,17,29969,14200,1,0
120,18,29969,14200,1,11
120,19,20978,14200,1,0
120,20,14685,14200,1,0
120,21,14685,14200,1,30
120,22,14685,14200,1,0
120,23,14685,14200,1,0
120,24,14685,14200,1,0
121,1,42145,9140,1,0
121,2,42145,9140,1,0
121,3,42145,9140,1,0
121,4,42145,9140,1,22
121,5,29501,9140,1,0
121,6,29501,9140,1,0
121,7,29501,9140,1,0
121,8,29501,9140,1,0
121,9,29501,9140,1,0
121,10,29501,9140,1,0
121,11,29501,9140,0,85
121,12,29501,9140,1,20
121,13,29501,9140,1,0
121,14,29501,9140,1,14
121,15,29501,9140,1,0
121,16,20651,9140,0,70
121,17,20651,9140,1,17
121,18,20651,9140,1,10
121,19,20651,9140,1,0
121,20,20651,9140,1,0
121,21,14455,9140,1,0
121,22,14455,9140,1,0
121,23,14455,9140,1,0
121,24,14455,9140,1,29
122,1,59626,22433,1,0
122,2,59626,22433,1,15
122,3,59626,22433,1,0
122,4,59626,22433,1,0
122,5,59626,22433,1,0
122,6,59626,22433,1,0
122,7,59626,22433,1,0
122,8,59626,22433,1,0
122,9,59626,22433,1,20
122,10,59626,22433,1,0
122,11,59626,22433,1,28
122,12,59626,22433,1,0
122,13,59626,22433,1,0
122,14,59626,22433,1,0
122,15,59626,22433,1,13
122,16,59626,22433,1,0
122,17,41738,22433,0,69
122,18,41738,22433,1,0
122,19,41738,22433,1,0
122,20,29216,22433,1,0
122,21,29216,22433,1,0
122,22,29216,22433,1,28
122,23,29216,22433,1,0
122,24,29216,22433,1,0
123,1,51260,13424,1,0
123,2,51260,13424,1,0
123,3,51260,13424,1,14
123,4,51260,13424,1,0
123,5,51260,13424,0,77
123,6,51260,13424,1,0
123,7,51260,13424,0,79
123,8,51260,13424,1,0
123,9,51260,13424,1,0
123,10,51260,13424,1,0
123,11,51260,13424,1,0
123,12,51260,13424,1,22
123,13,51260,13424,1,0
123,14,51260,13424,1,0
123,15,51260,13424,1,0
123,16,51260,13424,1,0
123,17,51260,13424,1,0
123,18,51260,13424,1,0
123,19,51260,13424,1,0
123,20,51260,13424,0,60
123,21,51260,13424,1,0
123,22,51260,13424,0,61
123,23,51260,13424,1,0
123,24,51260,13424,1,0
124,1,29557,8068,1,18
124,2,29557,8068,1,0
124,3,29557,8068,1,27
124,4,29557,8068,1,10
124,5,29557,8068,1,17
124,6,29557,8068,1,0
124,7,20689,8068,1,0
124,8,20689,8068,1,21
124,9,20689,8068,0,71
124,10,14482,8068,1,0
124,11,14482,8068,1,0
124,12,14482,8068,1,0
124,13,14482,8068,1,0
124,14,14482,8068,1,0
124,15,14482,8068,1,13
124,16,14482,8068,1,0
124,17,14482,8068,1,0
124,18,14482,8068,1,0
124,19,14482,8068,1,0
124,20,14482,8068,1,0
124,21,14482,8068,1,0
124,22,14482,8068,1,0
124,23,14482,8068,0,64
124,24,10138,8068,1,0
125,1,35431,13631,1,0
125,2,35431,13631,1,0
125,3,35431,13631,1,0
125,4,35431,13631,1,0
125,5,35431,13631,1,0
125,6,35431,13631,1,0
125,7,35431,13631,1,0
125,8,24801,13631,1,0
125,9,24801,13631,1,12
125,10,24801,13631,1,11
125,11,24801,13631,1,0
125,12,24801,13631,1,0
125,13,24801,13631,0,81
125,14,24801,13631,0,83
125,15,24801,13631,1,0
125,16,24801,13631,1,19
125,17,24801,13631,1,0
